datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-06-14,56.61534389402728,56.939392828029476,56.41114867534096,56.6331,3718017.908961367,1623628800,0
2021-06-15,56.73082136194031,57.418871229788564,56.65979685945275,57.1037,3554574.9869097793,1623715200,0
2021-06-16,57.1480498570975,57.334489044141,55.89624388694824,55.914,4731025.295632578,1623801600,0
2021-06-17,55.940646014206784,56.495524664561955,55.69206037884767,56.2425,4985101.2437213855,1623888000,0
2021-06-18,55.967312091131,56.01170240846217,54.493553555736376,54.5557,7376963.484108902,1623974400,0
2021-06-21,54.795411008,55.859091855840006,54.631166824000005,55.4879,4846736.856143411,1624233600,0
2021-06-22,55.36358569587629,55.700951997422685,55.075048727448454,55.115,4084455.126916447,1624320000,0
2021-06-23,55.0528149341142,55.09276617862372,54.36032669594925,54.5734,5069640.069704288,1624406400,0
2021-06-24,54.63557126926862,54.666644473597906,54.089570678911116,54.1384,5591231.5369497435,1624492800,0
2021-06-25,54.12952866894198,54.688846416382255,53.792162408581184,54.6267,5298330.123730703,1624579200,0
2021-06-28,54.82202959830867,54.972956643356646,54.45359004716214,54.5912,2662010.1776476796,1624838400,0
2021-06-29,54.35143192193185,54.75094424412835,53.51245604531921,53.6767,4615237.87267101,1624924800,0
2021-06-30,53.66783168071394,53.880904957858206,53.37041689803338,53.7211,4680351.536174799,1625011200,0
2021-07-01,53.978592062459334,54.73322698438517,53.801030904359145,54.5823,4095117.4670176962,1625097600,0
2021-07-02,54.60894388103364,54.697724475865435,54.37811433447099,54.6267,3312228.314725217,1625184000,0
2021-07-06,54.61786320571058,54.74659516547696,53.9431301752109,54.7244,3413743.4153686473,1625529600,0
2021-07-07,54.60001702058681,54.83972441238451,54.32479742259686,54.7687,3380651.693394219,1625616000,0
2021-07-08,54.51132900081235,54.9019639317628,54.41367026807474,54.6445,3919892.8684497066,1625702400,0
2021-07-09,54.742083032373515,54.8486196843989,54.20496074507891,54.5734,4154777.455317059,1625788800,0
2021-07-12,54.45800932038835,54.94630252427184,54.28932621359223,54.8664,3515882.5401338525,1626048000,0
2021-07-13,54.79536615585262,54.90190283664818,54.262682751874785,54.458,2732823.2663704143,1626134400,0
2021-07-14,54.44025070285991,55.16825144611408,54.204982169979,54.9463,3344895.980621079,1626220800,0
2021-07-15,54.653335375777885,55.68319029838838,54.653335375777885,55.6388,4055765.7086421703,1626307200,0
2021-07-16,55.70091199492949,56.32237578830613,55.54998507368088,56.0294,4112987.960427918,1626393600,0
2021-07-19,55.86959275362319,56.48661749482402,54.87525072463768,55.7453,7734580.270982486,1626652800,0
2021-07-20,55.93179030976966,56.775206195393174,55.754229070691025,55.8874,5143593.301889156,1626739200,0
2021-07-21,55.96731741483604,56.46892804839223,55.70985354982489,55.772,4467382.597360683,1626825600,0
2021-07-22,55.83409749126707,56.28243934582408,55.771951095585905,55.914,4941981.375326394,1626912000,0
2021-07-23,55.99393315064203,56.7973977059192,55.93178672095208,56.6953,3180572.7374226786,1626998400,0
2021-07-26,56.73082708300643,56.93502254825043,56.37126550290287,56.5799,4461466.070813133,1627257600,0
2021-07-27,56.446706228695376,57.55646374341493,56.14485218469166,57.299,6566836.586676906,1627344000,0
2021-07-28,57.44992025316454,57.44992025316454,56.420065400843875,56.8107,5749949.351266575,1627430400,0
2021-07-29,56.63316971765437,57.43219547005896,56.535511014582696,57.228,5082862.708464388,1627516800,0
2021-07-30,56.98829807421324,57.5920064819164,56.56215096289338,56.7042,5848192.264594157,1627603200,0
2021-08-02,56.81069747191012,57.188014965667925,56.59318503433208,56.8906,4074079.854316882,1627862400,0
2021-08-03,56.908365819429285,57.30787852799003,56.54436535162951,56.935,4660382.911741459,1627948800,0
2021-08-04,56.81956582851789,56.96161474308918,56.056052912697176,56.8462,5111087.840348167,1628035200,0
2021-08-05,56.94390389008953,57.53873419265205,56.78409873417721,57.5121,4271552.792542787,1628121600,0
2021-08-06,57.556414683153015,57.79452405255024,57.2723170015456,57.441,3747400.661548371,1628208000,0
2021-08-09,57.56532194294527,57.627468342328456,57.174687432536636,57.5742,3274131.921068812,1628467200,0
2021-08-10,57.63633639012422,58.08911722128509,57.34779958595308,57.8938,3925054.303742369,1628553600,0
2021-08-11,57.92933376504647,58.59074914673168,57.893821529788205,58.2667,3889267.9944119025,1628640000,0
2021-08-12,58.28445359099209,58.56855146074254,58.17250127419354,58.3466,6096815.021955007,1628726400,0
2021-08-13,58.427311384098886,58.86226527544636,58.265885197619404,58.7681,4053436.3988286164,1628812800,0
2021-08-16,58.85779078035552,59.96086990057246,58.79501391985538,59.5304,6137905.38313198,1629072000,0
2021-08-17,59.51248686230248,59.73669002257336,59.08650085778781,59.5932,5580265.900304061,1629158400,0
2021-08-18,59.584229419784876,59.65597442811694,58.98784903802454,59.1986,3953755.760778127,1629244800,0
2021-08-19,59.243420066285026,59.82634805664356,59.17167508285629,59.5304,4466983.8180156695,1629331200,0
2021-08-20,59.521428371954855,60.49895371360665,59.15373535353535,60.3734,4816085.025524486,1629417600,0
2021-08-23,60.21200194990251,60.37656707289636,59.73669124043798,59.7905,5350316.980791262,1629676800,0
2021-08-24,59.73669519245397,59.73669519245397,58.691908375171145,58.9475,5645197.5919250185,1629763200,0
2021-08-25,58.848797024442085,59.333075451647176,58.651498405951116,59.073,3386546.2673302526,1629849600,0
2021-08-26,59.082028666465064,59.43178566676745,58.893697973994556,59.3152,3767290.029537117,1629936000,0
2021-08-27,59.43170725867555,59.56622900439461,59.03711013789968,59.1806,3991522.687502323,1630022400,0
2021-08-30,59.064049338403045,59.18063492015209,58.87571878326997,58.9654,3591719.7797352346,1630281600,0
2021-08-31,58.87575498250418,59.15376692530046,58.63809961204929,58.9475,5108675.3170193825,1630368000,0
2021-09-01,59.1627255866426,59.87120752105897,59.05510807761733,59.6201,3986524.162153368,1630454400,0
2021-09-02,59.727696933433066,60.06848559461482,59.664920074794324,59.9519,3952030.0215672893,1630540800,0
2021-09-03,59.89804199486948,59.89804199486948,59.35995507771239,59.4317,3223970.5978459306,1630627200,0
2021-09-07,59.960864178878985,60.180583169663095,59.24789847408974,59.36,7155201.4433962265,1630972800,0
2021-09-08,59.386875174565446,60.49892176496805,59.19854470361017,60.3644,5307208.4667453,1631059200,0
2021-09-09,60.319544924084546,60.57065215838047,60.16708696040488,60.2478,5340932.545254765,1631145600,0
2021-09-10,60.1222536776922,60.1850304938831,59.28821883401299,59.3779,4258254.180764223,1631232000,0
2021-09-13,59.76361200060305,59.96987896879241,59.216556128448666,59.4856,3616914.9454657934,1631491200,0
2021-09-14,59.5483292405639,59.76356416552979,58.983337562528426,59.16270000000001,3626934.4304773104,1631577600,0
2021-09-15,58.97439684896228,59.49239580911982,58.66948056355098,59.1986,3386435.455906052,1631664000,0
2021-09-16,59.30620936066075,59.49453998164577,58.48114187825023,58.6336,4515325.206025214,1631750400,0
2021-09-17,58.30172614593078,58.63354646086685,57.467691300280634,57.5215,10545874.235199012,1631836800,0
2021-09-20,57.44081308630394,57.84437851782364,56.75923591307067,57.3601,4955439.549094231,1632096000,0
2021-09-21,57.53051622002822,58.00591647954866,57.216631875881525,57.2256,3770682.648150478,1632182400,0
2021-09-22,57.404924728816226,57.543930561232514,56.929614463134726,57.0462,3903147.69940855,1632268800,0
2021-09-23,57.0551987066246,57.4677323659306,56.78167095425867,56.8579,3125293.87824735,1632355200,0
2021-09-24,56.7861900569981,57.16285145661812,56.503694007283094,56.6427,3846546.10602955,1632441600,0
2021-09-27,56.63373718770019,57.135952434336964,55.961127482383084,55.997,3763749.2144222013,1632700800,0
2021-09-28,56.02381005812076,56.15833177268324,55.20771165644172,55.5485,5687973.889483965,1632787200,0
2021-09-29,55.575435999361424,56.61125379150702,55.43194608876117,56.1763,4337335.199363433,1632873600,0
2021-09-30,56.32882289817654,56.4184145142811,55.53514341616911,55.5755,5562634.734910167,1632960000,0
2021-10-01,55.91628777327935,55.94319216194332,55.23470992712551,55.3782,5190503.740641625,1633046400,0
2021-10-04,55.207773185968286,56.167362485984306,55.149480378023384,55.988,6990218.679895692,1633305600,0
2021-10-05,56.19428765710602,56.36037738059942,55.530646213341925,55.6562,4757511.468982791,1633392000,0
2021-10-06,55.44090132313088,56.30184058664116,55.118049099314526,56.257,3776939.8816147326,1633478400,0
2021-10-07,56.49914791766396,56.92961761608425,56.05074198180948,56.2032,3192856.930566231,1633564800,0
2021-10-08,56.18531313938618,56.46332506393861,55.943173721227616,56.1046,2925939.962142142,1633651200,0
