datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-06-14,54.81661997247286,55.06066080440435,54.463265678238265,55.027,1728891.5410616607,1623628800,0
2021-06-15,55.069066378911664,55.161633574841986,54.513663203329735,54.5894,2067683.5684217084,1623715200,0
2021-06-16,54.71566492744674,54.91762985489349,54.42113274158691,54.5137,3198845.305308574,1623801600,0
2021-06-17,54.387536304875724,54.71572970049543,53.77322558999782,54.3033,3085067.8396137985,1623888000,0
2021-06-18,54.109678565812224,54.109678565812224,53.49536961786444,53.5122,4385068.586415809,1623974400,0
2021-06-21,53.6468618513324,54.017130388031795,53.51221874707808,54.0003,2926373.4090366163,1624233600,0
2021-06-22,54.16868429286609,54.16868429286609,53.722678347934924,53.79,2093752.5398773006,1624320000,0
2021-06-23,53.68059478357381,53.70584039955605,53.04945438401776,53.0747,2183482.0762058003,1624406400,0
2021-06-24,53.04107633984867,53.44500647856242,52.763374369482975,53.3861,1561707.6804636414,1624492800,0
2021-06-25,53.25141173158142,53.848891224777105,53.1925053026748,53.7984,2774248.804983048,1624579200,0
2021-06-28,53.74787922682813,54.32011279304456,53.59640563577085,54.2023,2471526.6693479796,1624838400,0
2021-06-29,54.2023297982168,54.362218676677614,53.588019896762084,53.7984,3396654.3841452533,1624924800,0
2021-06-30,53.79839188558993,54.53051453443184,53.79839188558993,54.135,5402197.755056802,1625011200,0
2021-07-01,54.134947006409256,54.32849648272628,53.73943285915273,53.832,2898783.818360826,1625097600,0
2021-07-02,54.10131035613871,54.16021674476726,53.66372004061231,53.8741,2196645.7800687156,1625184000,0
2021-07-06,53.73116660928919,53.78157368586223,53.18409414718344,53.6301,2389263.309596663,1625529600,0
2021-07-07,53.54587952314166,54.32849256661992,53.453312388966815,54.0003,2197659.3724479307,1625616000,0
2021-07-08,53.949867234375,54.538931453125,53.680580734375,53.8573,1659791.1889381756,1625702400,0
2021-07-09,53.924596017423774,54.31169517734911,53.90776561916615,54.0929,1838869.1417912517,1625788800,0
2021-07-12,53.958231833150386,54.05079898071193,53.453320119178294,53.6637,1913791.6060577263,1626048000,0
2021-07-13,53.62165117162761,53.85727675744142,52.96526561114629,53.1504,2470893.2945001354,1626134400,0
2021-07-14,53.0999327638032,53.419710488846704,52.603435769656706,53.1925,2252961.615453306,1626220800,0
2021-07-15,53.15880574424793,53.80677598998278,52.97367138832368,53.7647,2108688.3525807825,1626307200,0
2021-07-16,53.99194796140677,54.252819281045745,53.75632225334578,54.0761,2096664.5960045198,1626393600,0
2021-07-19,54.09299367381577,54.60632170961271,53.495513501002925,54.538999999999994,2306745.935202332,1626652800,0
2021-07-20,54.67356650621117,55.20372422360247,54.13499358695651,54.1939,2861320.5471464507,1626739200,0
2021-07-21,54.18544106776181,54.27800821355236,53.2766,53.2766,2049587.6628763848,1626825600,0
2021-07-22,53.09148634698104,53.293451107216825,52.62023523976422,52.8222,2898276.3097712705,1626912000,0
2021-07-23,52.88951852435756,53.5879799463976,52.63706258868043,53.3776,1638150.4316417375,1626998400,0
2021-07-26,53.285106466403164,53.57963879841897,53.175708743083,53.2262,1777866.6145620015,1627257600,0
2021-07-27,53.251445989640565,53.94990838172972,53.099972217862195,53.6133,1723953.50649932,1627344000,0
2021-07-28,53.44495134233518,53.64691620333598,52.8306415567911,52.9737,2148806.271791474,1627430400,0
2021-07-29,53.15045207738661,53.352417063114494,52.9569022993974,53.0663,1711551.3303169808,1627516800,0
2021-07-30,53.1757413510101,53.79846723484849,53.066343560606065,53.3188,5726555.058253374,1627603200,0
2021-08-02,53.360784799747705,53.64690160832544,53.21772639545885,53.3692,2754886.3134542024,1627862400,0
2021-08-03,53.39445676780381,54.06767292878478,53.226152727558556,53.5291,3242002.979874498,1627948800,0
2021-08-04,53.478523863269906,53.53743018381167,52.17416962270235,52.191,4174605.1652583783,1628035200,0
