datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-06-14,61.33636062557498,61.40158233670654,60.4046218951242,60.768,1988824.6988546601,1623628800,0
2021-06-15,60.76800853960396,60.93572153465347,59.89217400990099,60.2276,3236628.9794047913,1623715200,0
2021-06-16,60.143673152054994,60.180942662916074,59.463504578840435,59.6219,2745750.0148435393,1623801600,0
2021-06-17,59.45426943323107,59.48222160503795,56.789495720975296,57.7026,4324488.6599563975,1623888000,0
2021-06-18,57.180733663039895,57.23663791625454,56.38875674249918,56.5192,5814161.916304547,1623974400,0
2021-06-21,56.85467454721863,57.77709552069857,56.85467454721863,57.6187,2747994.6281328807,1624233600,0
2021-06-22,57.81431237832576,57.88885137897469,57.18073087280986,57.4323,2407769.334677525,1624320000,0
2021-06-23,57.46963016650343,57.53019316846229,57.05034784524975,57.0783,2289725.0881683584,1624406400,0
2021-06-24,57.30186983303616,57.76308000486303,57.06893540282056,57.4789,1631606.1547802757,1624492800,0
2021-06-25,57.58139082329971,57.674564594858445,56.60306622193297,57.2646,2684698.6637468874,1624579200,0
2021-06-28,57.32056930416187,57.48828228327028,56.57983697976641,56.6404,2621078.000861576,1624838400,0
2021-06-29,56.90121668316831,57.357768118811876,56.267635099009894,56.4633,2423007.231245783,1624924800,0
2021-06-30,56.37012623762376,56.64964752475247,56.0719701980198,56.4633,2757711.9722014125,1625011200,0
2021-07-01,56.836003953220235,57.087573151045966,56.505237044967885,56.5658,3036168.643067012,1625097600,0
2021-07-02,56.64037814613228,56.74286937159822,56.12792201880257,56.4913,1760047.644858589,1625184000,0
2021-07-06,56.221046459209425,56.32353759461733,55.11227872161481,55.3918,2192534.6919580153,1625529600,0
2021-07-07,55.06570968280468,55.89961510016695,54.92594899833056,55.8111,2140810.2080052174,1625616000,0
2021-07-08,55.17755646879756,55.45707803145611,54.70236981227803,55.0937,2236058.6212216644,1625702400,0
2021-07-09,55.81116959549072,56.35157824933687,55.67606743202918,56.2025,2560459.36746586,1625788800,0
2021-07-12,56.37016916666666,56.43539085,55.66232755483333,55.9043,2199440.47237869,1626048000,0
2021-07-13,55.81114753544901,56.0906691424713,55.05178050303848,55.1962,1955230.6021066671,1626134400,0
2021-07-14,55.03780421912215,55.63411697856414,54.65579135760462,54.7676,1634415.3375353313,1626220800,0
2021-07-15,54.57191772280582,55.10300860725177,54.52421271704506,54.9912,1538666.8721540903,1626307200,0
2021-07-16,55.196190688885075,55.317316698161825,54.050152293420375,54.2365,1919663.013653167,1626393600,0
2021-07-19,53.67747822454307,54.050173785900775,53.02535416605744,53.5284,2783253.9679870876,1626652800,0
2021-07-20,53.59361323453387,54.6930649663967,53.36067854557988,54.0688,2492163.157865534,1626739200,0
2021-07-21,54.29239552495697,54.753606024096385,53.96628709122203,54.134,3287666.4296006206,1626825600,0
2021-07-22,54.00355610520816,54.04082564013239,53.07181773210243,53.4911,2429345.045063571,1626912000,0
2021-07-23,53.640135442165146,54.180543268402,53.379248905361145,54.0501,2036064.5915548722,1626998400,0
2021-07-26,54.24581752224504,54.833744537987684,54.24581752224504,54.4508,3457094.3222138146,1627257600,0
2021-07-27,55.0191476635514,55.74590355140187,53.602905420560745,54.8328,4286435.283261114,1627344000,0
2021-07-28,54.6930042633015,54.98650164563438,53.70536227830832,54.6371,3445384.8172761733,1627430400,0
2021-07-29,55.25207852348993,55.663720484563754,54.93528751677852,55.5316,2171557.2899034065,1627516800,0
2021-07-30,55.68998690555928,56.407425251172135,55.55954356999331,55.6434,3876590.3816086003,1627603200,0
2021-08-02,55.839090970350405,56.55652964959569,55.28004784366577,55.308,2310085.8204961307,1627862400,0
2021-08-03,55.32658752299716,55.82040852985449,54.525293059039974,55.7086,1589800.350933249,1627948800,0
2021-08-04,55.503625055319155,55.503625055319155,54.5159829106383,54.7396,2396330.62718763,1628035200,0
2021-08-05,55.10299095238096,55.298655952380955,54.716319642857144,54.7862,2501831.804359492,1628121600,0
2021-08-06,55.14958790844253,56.31426073975784,55.14958790844253,56.1745,3337825.7786006103,1628208000,0
2021-08-09,56.165213143989426,56.63574122357991,55.783200247688235,56.4261,2774861.4517040877,1628467200,0
2021-08-10,56.46329262335125,57.245952125061066,56.3701188731477,57.218,2926893.0294662514,1628553600,0
2021-08-11,57.4323433495935,57.66499838097561,57.068965447154476,57.3019,2020700.639943876,1628640000,0
2021-08-12,57.30194354577806,57.69327389194435,56.97117622937561,57.6001,1677629.824600999,1628726400,0
2021-08-13,57.823708814102574,58.168452163461545,57.567480649038465,58.1405,2653561.328161952,1628812800,0
2021-08-16,57.97280006381621,58.4945738991704,57.693278366305044,58.4014,2961921.7662590276,1629072000,0
2021-08-17,58.21385293639173,58.64499723442329,57.370309744590855,57.614,2093414.4418023399,1629158400,0
2021-08-18,57.28599960591133,57.82961674876848,57.05168187192118,57.0798,1711993.7666214667,1629244800,0
2021-08-19,56.66738863789616,56.92045173634524,55.39738679197573,55.5989,2394899.271028743,1629331200,0
2021-08-20,55.467745232439775,55.64563942042756,54.830400407193764,55.2428,4843524.568993606,1629417600,0
2021-08-23,55.458282161524195,56.006585272298096,54.999019726858876,55.5895,2142986.984592414,1629676800,0
2021-08-24,55.59889152826707,56.198744707263884,55.37394658614326,55.8707,2104794.5134032685,1629763200,0
2021-08-25,55.86131077943616,56.68610865671642,55.61293414593699,56.5174,1473909.9038526188,1629849600,0
2021-08-26,56.489353900234356,56.49404025778373,55.8238911282223,55.9926,1832232.1567492846,1629936000,0
2021-08-27,55.992565131253095,56.836108964834075,55.91758345715701,56.7705,1539868.5264353845,1630022400,0
2021-08-30,56.74241761278509,56.84551747960713,56.283154569668724,56.3019,1351669.1562806938,1630281600,0
2021-08-31,56.39563618333333,56.423754333333335,55.917627633333325,56.2363,3082352.8574959594,1630368000,0
2021-09-01,56.43309916191754,56.43309916191754,55.261510157559506,55.9176,1647395.112808847,1630454400,0
2021-09-02,55.94567394985887,56.695490320438324,55.91755583596214,56.4518,2163489.707148399,1630540800,0
