datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-06-14,305.74273097403204,308.61627100715606,305.74273097403204,308.5777,797749.45661984,1623628800,0
2021-06-15,308.78019483314046,310.79552993775997,307.6616356363181,308.3077,569469.1901953795,1623715200,0
2021-06-16,309.686645289798,311.5091255476063,303.5538545809827,305.9549,666068.1040571666,1623801600,0
2021-06-17,304.5373923139058,310.6605398067603,303.32240556729215,310.3809,750757.6708489471,1623888000,0
2021-06-18,308.66449685969104,310.4001922497174,305.89702698781565,307.0638,1018658.3487861479,1623974400,0
2021-06-21,308.674181897733,309.96631086509717,304.97136455842053,309.6481,539379.1313429665,1624233600,0
2021-06-22,308.9634493131484,310.6605738435661,307.03489871040097,309.5613,405922.45745834504,1624320000,0
2021-06-23,309.55164601223123,309.55164601223123,305.4824043881218,305.8874,527559.9382648648,1624406400,0
2021-06-24,307.941276122003,308.22091592183193,304.0456044278339,304.4506,591328.0945742922,1624492800,0
2021-06-25,304.0070261798809,308.0473390535882,303.7273863867126,307.7002,2125547.881671835,1624579200,0
2021-06-28,308.7030570065667,312.0298063870648,306.94807617395617,311.3066,630171.771366235,1624838400,0
2021-06-29,309.8698782801777,311.75021517965286,308.5777493338716,310.5063,411230.056813662,1624924800,0
2021-06-30,310.72803413868843,312.40587295262003,306.6877211327267,307.3145,637139.7008601937,1625011200,0
2021-07-01,307.1699296494188,310.5690004452568,305.0581665166854,308.6067,635292.5710297282,1625097600,0
2021-07-02,309.43590614545906,312.09730564985756,309.3780496344939,311.3066,403846.33656979963,1625184000,0
2021-07-06,310.6702133292459,315.34694849172286,309.46486921520545,314.5466,452746.2271091151,1625529600,0
2021-07-07,315.211983213422,320.71317433041116,312.531297620919,318.9823,749562.8378126309,1625616000,0
2021-07-08,318.1240753336779,320.77583250129214,315.8484819737314,317.1598,694592.0699281561,1625702400,0
2021-07-09,317.1598043542951,318.2783637567182,314.46947613639816,317.5648,436696.84322695713,1625788800,0
2021-07-12,317.6033414337568,319.68617598911067,315.8387177132486,318.7894,416002.58540591376,1626048000,0
2021-07-13,318.68332884095406,320.25991888196876,316.8512058575118,317.3912,440034.10649066506,1626134400,0
2021-07-14,317.6323244921333,320.8047906353608,315.86770046717703,319.9273,370047.80098478624,1626220800,0
2021-07-15,320.708354357246,321.48459605199804,318.1144535387578,320.448,387815.5567205912,1626307200,0
2021-07-16,319.84045392236084,323.890409924875,319.84045392236084,322.174,256138.4862838094,1626393600,0
2021-07-19,321.31579942008193,324.6425490389502,318.63511421995037,322.579,570821.4526364084,1626652800,0
2021-07-20,323.5432833134506,325.90575773933796,321.4315204592902,323.3215,565221.3777926924,1626739200,0
2021-07-21,323.3214792143632,323.3214792143632,318.9340269912038,320.1008,362496.0954799238,1626825600,0
2021-07-22,318.9630057826997,322.55011014666263,315.8580391020652,322.1644,527461.3638254259,1626912000,0
2021-07-23,322.848966392713,325.2982252996677,320.31292272133874,324.9993,301226.2598719444,1626998400,0
2021-07-26,324.54617384014904,326.48436740885296,321.23870919305716,326.1083,482169.3019159586,1627257600,0
2021-07-27,326.0793558026938,329.0107528976789,323.76509493823175,328.6154,403658.5565375207,1627344000,0
