datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-06-14,191.84,192.5,186.61,188.24,452712.0,1623628800,0
2021-06-15,188.21,190.04,186.955,189.62,625847.0,1623715200,0
2021-06-16,188.52,189.61,184.56,186.6,532247.0,1623801600,0
2021-06-17,186.6,187.37,180.33,183.88,470171.0,1623888000,0
2021-06-18,179.94,181.44,178.29,180.66,696235.0,1623974400,0
2021-06-21,184.25,189.61,182.605,187.2,586968.0,1624233600,0
2021-06-22,186.66,191.46,185.56,190.05,538726.0,1624320000,0
2021-06-23,191.15,192.1,188.29,188.32,379487.0,1624406400,0
2021-06-24,189.85,191.255,186.5,190.22,467745.0,1624492800,0
2021-06-25,191.89,196.99,190.64,195.72,692784.0,1624579200,0
2021-06-28,194.6,194.6,189.15,189.89,497734.0,1624838400,0
2021-06-29,191.64,192.02,189.6,190.35,425000.0,1624924800,0
2021-06-30,189.35,192.43,189.27,192.19,539284.0,1625011200,0
2021-07-01,193.83,197.99,191.81,197.3,616633.0,1625097600,0
2021-07-02,197.12,197.81,194.5812,195.08,556324.0,1625184000,0
2021-07-06,196.4,198.2125,191.23,193.71,659640.0,1625529600,0
2021-07-07,192.76,199.05,192.76,197.87,473743.0,1625616000,0
2021-07-08,192.67,196.02,189.87,193.15,421590.0,1625702400,0
2021-07-09,197.32,200.97,196.638,198.95,473043.0,1625788800,0
2021-07-12,195.93,199.51,194.78,198.76,424602.0,1626048000,0
2021-07-13,196.89,197.29,193.59,194.47,403133.0,1626134400,0
2021-07-14,195.68,196.835,192.2,194.32,388730.0,1626220800,0
2021-07-15,192.0,193.29,188.14,190.79,475115.0,1626307200,0
2021-07-16,191.0,192.185,185.46,186.16,492971.0,1626393600,0
2021-07-19,181.59,181.75,176.5,180.62,595971.0,1626652800,0
2021-07-20,180.76,187.34,178.73,186.52,515333.0,1626739200,0
2021-07-21,191.15,195.4321,189.04,192.64,361948.0,1626825600,0
2021-07-22,192.1,192.1,187.25,187.38,273992.0,1626912000,0
2021-07-23,189.27,192.17,188.46,191.84,316583.0,1626998400,0
2021-07-26,192.24,193.79,189.61,191.07,338805.0,1627257600,0
2021-07-27,188.82,190.445,186.55,189.35,382393.0,1627344000,0
2021-07-28,190.83,192.27,186.515,189.91,319664.0,1627430400,0
2021-07-29,190.51,195.95,190.51,195.84,529330.0,1627516800,0
