datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-07-12,679.9411989093119,688.2073411989094,679.1349829163194,687.5274,636937.7244601451,1626048000,0
2021-07-13,686.0120714305938,690.2948265798251,683.4380084369072,686.1772,641732.138666222,1626134400,0
2021-07-14,699.348665668309,702.2918397244979,692.4521192000112,695.9781,877251.0020502082,1626220800,0
2021-07-15,692.1510036807114,692.8309448830865,676.8717535187658,683.7683,750909.6348573049,1626307200,0
2021-07-16,682.73868740508,686.7309136815921,667.1874604739462,667.7217,595668.1122988813,1626393600,0
2021-07-19,654.5405524049709,664.710530269006,652.3477419915936,664.3997,880507.2970382135,1626652800,0
2021-07-20,657.4642330999197,668.9260981097874,653.6468492449383,664.4482,829318.5438684308,1626739200,0
2021-07-21,685.7060947836337,700.4268210069348,680.6113927683773,700.3394,1319507.1075538518,1626825600,0
2021-07-22,711.9955411551952,718.8483768207475,703.4477092832092,709.0038,974176.4841316788,1626912000,0
2021-07-23,726.361729412944,735.0941167776084,721.7964101010506,726.7017,1101736.7803598093,1626998400,0
2021-07-26,736.4734260366799,737.2504045298041,726.9348227081647,732.4812,712329.1226177546,1627257600,0
2021-07-27,729.6448891697961,730.5920472451046,712.0538392837983,724.2345,907427.7461236657,1627344000,0
2021-07-28,728.5084423446425,739.2320866159556,724.0402572315953,738.0859,737978.0641521536,1627430400,0
2021-07-29,739.805114424521,745.8857310182705,738.0809779302868,743.7682,652745.7534618985,1627516800,0
2021-07-30,738.9697731943031,746.672535266192,735.1038219905053,744.7687,502578.6300901206,1627603200,0
2021-08-02,748.7220596284025,753.6079224998376,746.390832811018,747.5953,514691.74558748567,1627862400,0
2021-08-03,748.4500992469822,758.0858369658641,745.5166387720806,757.1922,549451.8006260497,1627948800,0
2021-08-04,769.314634248504,775.6866548046463,765.2252734952481,772.6852,648424.8761591396,1628035200,0
2021-08-05,782.427767613715,782.5540424083044,767.6731406726769,771.9761,745167.0803020975,1628121600,0
2021-08-06,762.0198404146665,764.632757394546,757.5516552446124,760.8348,573414.4182679341,1628208000,0
2021-08-09,767.575870568545,769.5476999543542,763.0882588629103,766.08,491201.6156015037,1628467200,0
2021-08-10,772.7919703467675,774.2004198710234,761.3689590328017,766.6725,606996.7970287182,1628553600,0
2021-08-11,768.4694814246977,770.606439307164,759.0280129621651,766.6045,434088.0125018833,1628640000,0
2021-08-12,766.0994590369621,766.0994590369621,756.2160280800696,758.6881,787658.7021201467,1628726400,0
2021-08-13,756.8133964713039,766.9639470695598,754.2879006286756,766.352,468194.3165542728,1628812800,0
2021-08-16,765.2494886422811,768.3043671264368,757.3961682784022,764.7881,439323.01627078146,1629072000,0
2021-08-17,759.3582915009788,760.9415830676318,748.3238177603793,754.3073,497893.3739074246,1629158400,0
2021-08-18,753.9770689649816,762.8745850708784,749.9071352877208,750.3151,466037.51323943766,1629244800,0
2021-08-19,740.0382925170504,761.5438614413124,739.397205096544,759.1155,529283.852944644,1629331200,0
2021-08-20,762.5831320815042,768.2169301225608,755.7157265383541,765.5943,522739.36313266703,1629417600,0
2021-08-23,772.2480931729134,789.2174832433898,771.8012746593234,788.3627,745641.6640462568,1629676800,0
2021-08-24,783.0008588398853,784.5663748852794,778.6103813780862,782.5249,467200.84042054124,1629763200,0
2021-08-25,785.2543394877889,790.0624948778888,781.9323412182654,784.7201,485016.37546941894,1629849600,0
2021-08-26,785.1086102140724,792.4519745517547,781.1163843638246,787.7021,463405.11018061277,1629936000,0
2021-08-27,790.9134119312779,810.8492874117562,790.4510519269558,809.0523,678491.4808103258,1630022400,0
2021-08-30,815.8711706047,818.8531984802106,812.782294824855,815.5312,505524.00008730503,1630281600,0
2021-08-31,819.6011409320081,819.9702518774609,803.5059610210795,809.1689,596377.4380354955,1630368000,0
2021-09-01,814.6860614650249,826.3420983652708,812.7142321241555,818.0372,599321.86599827,1630454400,0
2021-09-02,827.7409380642764,837.3475352730819,824.5403579021921,836.5996,769247.1537399731,1630540800,0
2021-09-03,824.2052626566677,838.2509045955914,824.2052626566677,833.5156,718891.1623909619,1630627200,0
2021-09-07,840.4947328451907,843.981859809462,833.1805083212458,837.0756,804163.6650261936,1630972800,0
2021-09-08,833.0347890756303,835.2590709327732,825.5651495798319,833.4039,736210.4507310321,1631059200,0
2021-09-09,830.9658622706503,838.0372508213239,827.6827175864089,829.0426,660980.6781943412,1631145600,0
2021-09-10,845.9828288076193,850.2761717512545,832.8308235006461,834.2587,1171270.267951656,1631232000,0
2021-09-13,844.3120840686837,847.21640418484,836.3626005132913,846.2742,655049.7651470411,1631491200,0
2021-09-14,858.4936859234069,870.2566676804755,854.4723197405609,862.6219,1007183.3540743634,1631577600,0
2021-09-15,861.5728538810116,864.5063142568001,854.2392029415404,863.8458,823549.2185063583,1631664000,0
2021-09-16,852.0051263008419,864.2876805356979,850.3538406284164,861.8837,835539.7997084757,1631750400,0
2021-09-17,850.0236041867768,850.2275865395126,827.9798141333255,835.2106,1719820.2456961155,1631836800,0
2021-09-20,814.8414991745367,821.2620865166401,805.9196996681495,816.6482,1155702.189633186,1632096000,0
2021-09-21,835.3562856106606,837.6583721186807,820.2907321341243,830.2373,932433.3262550358,1632182400,0
2021-09-22,827.4204416529825,846.6724909510373,825.1183550315702,839.9605,689126.2106491912,1632268800,0
2021-09-23,852.2479865477733,863.2533201936848,852.1217117574848,854.5695,766445.8581075033,1632355200,0
2021-09-24,842.5054369098316,848.3335044036738,840.3296250454639,843.9236,525786.6356622804,1632441600,0
2021-09-27,819.1154159102608,823.5787440291629,809.1747731167831,811.3738,1095252.9883020625,1632700800,0
2021-09-28,772.0635249701988,776.4345755745543,750.917353490906,757.8139,2460590.250152445,1632787200,0
2021-09-29,762.5054955891368,763.6990838094933,727.6487953226193,728.9164,2281345.9248001557,1632873600,0
2021-09-30,732.6365887251548,740.4753388358766,721.019308511495,723.7585,1111690.034369199,1632960000,0
2021-10-01,723.6516891117673,723.6516891117673,707.4982292595139,720.5531,1215220.69696182,1633046400,0
2021-10-04,708.0130593878868,709.2320968272224,688.7124427188824,692.5104,1712543.6698134786,1633305600,0
2021-10-05,704.2636719636497,721.3496230695757,701.9130180877918,711.8693,1236910.1848049918,1633392000,0
2021-10-06,704.5939266375427,713.6468580614335,698.4064617051195,711.5099,1001750.5905399207,1633478400,0
2021-10-07,724.0450475315336,732.0732098296777,720.9610287418654,725.4195,1304932.4921373082,1633564800,0
2021-10-08,727.8867678639408,728.2558788009915,708.4307361030852,709.3438,1070330.7876942041,1633651200,0
2021-10-11,702.0683966282951,714.7444426948704,700.6890874011276,701.2039,723226.3950328856,1633910400,0
2021-10-12,712.9669341424731,712.9669341424731,701.6993368181505,704.2734,894038.0198229834,1633996800,0
2021-10-13,721.8546924384084,727.9790197422155,718.7949571478467,723.0883,1205120.2799713395,1634083200,0
2021-10-14,747.5467164167599,756.32669922561,743.7390460316848,755.9877,1413476.9073226985,1634169600,0
2021-10-15,758.581251867241,767.0125226957183,753.607967691918,766.7794,903285.0248715602,1634256000,0
2021-10-18,751.9032448072874,765.7376195389612,750.8396225267057,765.6332,1044561.3779287523,1634515200,0
2021-10-19,765.5943171419297,778.6491873776469,763.7681894601478,778.0081,984832.8668043431,1634601600,0
2021-10-20,759.8245495480004,762.6414487013155,736.512280692979,745.7012,1950808.3182647421,1634688000,0
2021-10-21,742.6181500388542,764.9921,741.9809480255474,764.9921,1115038.9627814456,1634774400,0
2021-10-22,775.3174623044558,785.6234273942842,773.4524808744396,778.0178,1332974.044668387,1634860800,0
2021-10-25,776.7745262302775,780.1742321685861,764.4578772880624,765.8469,809217.488195095,1635120000,0
2021-10-26,773.5787510079243,775.1231887453712,761.7207717555957,768.5569,763259.5937138811,1635206400,0
2021-10-27,775.191246966292,795.4826350187267,774.3558906367042,778.047,977845.5864491477,1635292800,0
