datetime,open,high,low,close,volume,timestamp,gmtoffset
2021-07-12,182.21,183.42,175.995,177.18,1157500.0,1626048000,0
2021-07-13,177.0,179.06,175.157,176.49,992300.0,1626134400,0
2021-07-14,177.39,178.311,169.1,169.33,1591800.0,1626220800,0
2021-07-15,167.83,174.63,164.16,167.33,1702000.0,1626307200,0
2021-07-16,168.51,169.83,164.65,167.36,1158800.0,1626393600,0
2021-07-19,163.32,176.99,163.15,175.5,2512100.0,1626652800,0
2021-07-20,176.24,180.0,173.65,177.56,1676700.0,1626739200,0
2021-07-21,177.69,179.49,175.68,179.02,1771400.0,1626825600,0
2021-07-22,179.18,184.29,177.88,182.78,1444200.0,1626912000,0
2021-07-23,181.95,188.62,180.39,188.6,2911100.0,1626998400,0
2021-07-26,186.21,188.32,182.64,184.09,918000.0,1627257600,0
2021-07-27,182.8,184.0,174.12,179.99,2291300.0,1627344000,0
2021-07-28,182.12,187.5,181.294,186.85,2123800.0,1627430400,0
2021-07-29,184.0,185.326,177.78,178.06,2091600.0,1627516800,0
2021-07-30,175.81,176.74,173.13,174.29,1623900.0,1627603200,0
2021-08-02,175.35,179.53,169.8,177.63,1512700.0,1627862400,0
2021-08-03,177.01,180.56,175.54,177.13,1218900.0,1627948800,0
2021-08-04,175.44,180.42,175.046,178.52,1243200.0,1628035200,0
2021-08-05,178.37,186.08,177.84,181.33,2130500.0,1628121600,0
2021-08-06,182.42,183.39,178.62,181.56,1897000.0,1628208000,0
2021-08-09,182.8,186.11,180.11,183.15,1264100.0,1628467200,0
2021-08-10,186.9,194.25,186.195,190.16,3758100.0,1628553600,0
2021-08-11,190.51,191.63,187.02,190.56,2609100.0,1628640000,0
2021-08-12,192.19,192.49,187.0,188.21,3824100.0,1628726400,0
2021-08-13,181.0,195.45,177.15,194.79,6915100.0,1628812800,0
2021-08-16,189.54,192.775,186.19,187.67,3304200.0,1629072000,0
2021-08-17,184.55,194.21,183.61,185.88,3447200.0,1629158400,0
2021-08-18,185.0,194.25,184.74,191.63,2894500.0,1629244800,0
2021-08-19,182.615,185.43,178.24,182.06,6448900.0,1629331200,0
2021-08-20,182.8,187.23,176.15,184.08,6305200.0,1629417600,0
